parameter_id,condition,run_id,seed,profile,scenario,identity_continuity,lure_capture,recovery_latency_s,selection_switches,final_lineage_retention
06377b5b0d8e7e68,cias_no_persistent_self,367_virtual_avatar_matched_adversarial_identity,367,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,367_wheeled_robot_matched_adversarial_identity,367,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,368_drone_matched_adversarial_identity,368,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,368_ground_creature_matched_adversarial_identity,368,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,368_virtual_avatar_matched_adversarial_identity,368,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,368_wheeled_robot_matched_adversarial_identity,368,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,369_drone_matched_adversarial_identity,369,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,369_ground_creature_matched_adversarial_identity,369,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,369_virtual_avatar_matched_adversarial_identity,369,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,369_wheeled_robot_matched_adversarial_identity,369,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,370_drone_matched_adversarial_identity,370,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,370_ground_creature_matched_adversarial_identity,370,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,370_virtual_avatar_matched_adversarial_identity,370,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,370_wheeled_robot_matched_adversarial_identity,370,wheeled_robot,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,371_drone_matched_adversarial_identity,371,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,371_ground_creature_matched_adversarial_identity,371,ground_creature,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,371_virtual_avatar_matched_adversarial_identity,371,virtual_avatar,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,371_wheeled_robot_matched_adversarial_identity,371,wheeled_robot,matched_adversarial_identity,1.0,0.0,0.0,3,1
06377b5b0d8e7e68,cias_no_persistent_self,372_drone_matched_adversarial_identity,372,drone,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
06377b5b0d8e7e68,cias_no_persistent_self,372_ground_creature_matched_adversarial_identity,372,ground_creature,matched_adversarial_identity,0.0,0.6666666666666666,,4,0
